topic_id,bias_id,topic,title,source,bias,desc.
62,3,Family and Marriage - moderate,"Google, YouTube to Demonetize Content That Contradicts Climate Change Science",AllSides Headline Roundup,moderate,"Google will begin preventing advertisers, publishers, and YouTube creators from monetizing content that goes against ""well-established scientific consensus on..."
63,3,FBI - moderate,South Carolina Republican Introduces Bill to Federally Decriminalize Marijuana,AllSides Headline Roundup,moderate,"On Monday, Rep. Nancy Mace (R-S.C.) introduced a bill that would federally decriminalize marijuana. The proposal, titled the States Reform Act, would remove..."
63,3,FBI - moderate,Tariffs to Tackle Climate Change Gain Momentum. The Idea Could Reshape Industries.,Wall Street Journal (News),moderate,"Governments in the U.S., Europe and other developed nations are embarking on a climate change experiment: using tariffs on trade to cut carbon..."
63,3,FBI - moderate,Framework’s climate elements may keep emissions goals in reach,Roll Call,moderate,The climate and low-carbon energy elements in President Joe Biden’s $1.75 trillion budget reconciliation framework would likely fall short of what is...
63,3,FBI - moderate,Democrats Release Text of Biden's Build Back Better Bill,AllSides Headline Roundup,moderate,"Democratic lawmakers unveiled the text of a 1684-page, $1.75 trillion spending package Thursday, hours after meeting privately with President Joe Biden to..."
63,3,FBI - moderate,What's in and what's out of the Biden framework,The Hill,moderate,President Biden is pitching a $1.75 trillion social spending and climate plan to Democrats that has been heavily slimmed down after concessions to...
65,3,Federal Budget - moderate,"NRA Accused of Illegally Funneling $35 Million To Gun Rights Candidates, Including Trump",Newsweek,moderate,"Anew lawsuit alleges the National Rifle Association (NRA) broke federal campaign finance laws by making as much as $35 million in illegal contributions.

The..."
65,3,Federal Budget - moderate,Giuliani associate Lev Parnas convicted of campaign finance crimes,Axios,moderate,"Florida businessman Lev Parnas was convicted Friday on charges of conspiracy to make foreign contributions to political campaigns, according to multiple..."
65,3,Federal Budget - moderate,"As Virginia governor’s race tightens, McAuliffe and Youngkin report big fundraising numbers",OpenSecrets.org,moderate,"As the Virginia gubernatorial race between former Gov. Terry McAuliffe (D) and businessman Glenn Youngkin (R) tightens, Youngkin raised..."
65,3,Federal Budget - moderate,"""Perfect storm"" blocks Trump-era FEC probes",Axios,moderate,"A ""perfect storm"" of procedural blockades prevented the investigation and sanctioning of alleged Trump campaign election law violations, regulators said this..."
65,3,Federal Budget - moderate,Kochworld comes to Biden's defense on Afghanistan,Axios,moderate,"President Biden is getting some unlikely backing for his Afghanistan troop withdrawal from a longtime nemesis: the Koch political network.

Driving the news..."
66,3,Food - moderate,Biden’s not coming after beef. But should he?,Yahoo! The 360,moderate,"Not too long ago, a number of Republican lawmakers and conservative media figures railed against President Biden over the claim that he was going to..."
66,3,Food - moderate,How to feed the world in the next crisis,BBC News,moderate,"With queues at food banks, produce rotting unpicked in fields and empty supermarket shelves, the Covid-19 pandemic has shown both that too many people live..."
66,3,Food - moderate,Sustainable Food Trends Will Become Center Of The Plate With Modern Consumers,Forbes,moderate,"A majority of consumers today look for products that can help them live a more sustainable, socially responsible life. Assuming taste and price are often..."
66,3,Food - moderate,"Farmers Stick With Trump, Despite Trade-War Pain",Wall Street Journal (News),moderate,"About two months into the Trump presidency, Ron Prestage clutched a shovel and grinned at a photographer on an Iowa cornfield. He had $309 million riding on..."
66,3,Food - moderate,Satellite and aerial images show how a derecho destroyed 10 million acres of Iowa's corn crops,Insider,moderate,Images taken from the sky and from space show the extent of the damage to Iowa's crops after a violent windstorm known as a derecho pummeled the Midwest on...
67,3,Foreign Policy - moderate,Is civics education a ‘right’? Rhode Island case tests theory.,Christian Science Monitor,moderate,"An educated society is vital to democracy, but are schools obligated to teach students how government works? And who should decide that, the states or the..."
67,3,Foreign Policy - moderate,Economics 101: More college classes bring moral debates to the surface,Christian Science Monitor,moderate,Professors have often presented economics as the realm of rational people making efficient choices. Now many are highlighting the ethical questions behind the...
67,3,Foreign Policy - moderate,"COMIC: If history is a guide, schools will start requiring COVID vaccines",NPR (Online News),moderate,"The first time kids had to get a vaccine to go to school was more than 200 years ago. The disease? Smallpox.

For the past four decades, all 50 U.S...."
67,3,Foreign Policy - moderate,Why education was a top voter priority this election,NPR (Online News),moderate,"It touches most every household in the United States, whether as taxpayers or as parents, but come Election Day, education rarely makes it to the top of voter..."
67,3,Foreign Policy - moderate,"Glenn Youngkin targets education in Virginia Gov. race, says he'd ban CRT",Newsweek,moderate,"Glenn Youngkin, the Republican candidate for Virginia governor, has said he would ban critical race theory in schools on his first day in office.

Youngkin..."
68,3,Free Speech - moderate,"Pentagon on wretched conditions for Afghans at Qatar base: ""Nobody’s making excuses""",Axios,moderate,"Pentagon spokesperson John Kirby said Tuesday that ""nobody is making excuses"" and ""everybody's focused on trying"" to improve the conditions at the Qatar air..."
68,3,Free Speech - moderate,Biden Pledges to Evacuate All Americans and Afghan Allies from Kabul,AllSides Headline Roundup,moderate,"President Joe Biden pledged Friday to safely evacuate all American citizens and Afghan allies fleeing the Taliban. “Let me be clear, any American who wants to..."
68,3,Free Speech - moderate,Pentagon cancels disputed JEDI cloud contract with Microsoft,Associated Press,moderate,The Pentagon said Tuesday it canceled a disputed cloud-computing contract with Microsoft that could eventually have been worth $10 billion. It will instead...
68,3,Free Speech - moderate,"Donald Rumsfeld, The Controversial Architect Of The Iraq War, Has Died",NPR (Online News),moderate,"Donald Rumsfeld, the longtime military thinker and Washington powerbroker who served twice as secretary of defense, has died. He was 88 years old.

Rumsfeld'..."
68,3,Free Speech - moderate,"DOD Took Hours To Approve National Guard Request During Capitol Riot, Commander Says",NPR (Online News),moderate,It took more than three hours for former President Donald Trump's Defense Department to approve a request for the D.C. National Guard to intervene in the...
69,3,General News - moderate,"Dr. Fauci troubled by political divide over Covid science, says it’s hampered pandemic response",CNBC,moderate,Chief White House medical advisor Dr. Anthony Fauci said in a new interview that there is a “very disconcerting” politically partisan divide over science in...
69,3,General News - moderate,America’s Return to the Moon Will Have to Wait a Year,Wall Street Journal (News),moderate,"U.S. astronauts are now expected to return to the moon in 2025 instead of 2024, with NASA Administrator Bill Nelson describing the earlier time frame as..."
69,3,General News - moderate,The magic 1.5: What’s behind climate talks’ key elusive goal,Associated Press,moderate,"One phrase, really just a number, dominates climate talks in Glasgow, Scotland: The magic and elusive 1.5.

That stands for the international goal..."
69,3,General News - moderate,"Is it Rare for Any Vaccine to Stop All Transmission, Infection?",Newsweek,moderate,"As the COVID pandemic continues, so is a discussion about the benefits and efficacy of vaccination.

On Twitter, Dr. Tom Frieden made the claim that..."
69,3,General News - moderate,Historic go-ahead for malaria vaccine to protect African children,BBC News,moderate,"Children across much of Africa are to be vaccinated against malaria in a historic moment in the fight against the deadly disease.

Malaria has been one of..."
70,3,George Floyd Protests - moderate,The media’s epic fail,Axios,moderate,"A reckoning is hitting news organizations for years-old coverage of the 2017 Steele dossier, after the document's primary source was charged with lying to..."
