topic_id,bias_id,topic,title,source,bias,desc.
59,5,Europe- Right,State Department Says It ‘Firmly Rejects’ BDS Movement amid Ben & Jerry’s Israel Withdrawal,National Review, Right,"In a press briefing Tuesday, State Department spokesperson Ned Price said the Biden administration “firmly rejects” the Boycott Divestment Sanctions Movement..."
59,5,Europe- Right,"Netanyahu Is Down, but Is He Out for Good?",National Review, Right,"Israel’s new governing coalition may not hold, and Bibi could reemerge amid the chaos.

After frantic negotiations, on Sunday the so-called change..."
59,5,Europe- Right,Benjamin Netanyahu’s reckoning a sour ending for a transformative prime minister,John Podhoretz, Right,Benjamin Netanyahu showed the opposite of grace as he exited from power on Sunday. If you want to evaluate his legacy on the basis of his final day in...
59,5,Europe- Right,"Pelosi, Leading Democrats Thank Ilhan Omar For ‘Clarification’ Of Statement That Appeared To Equate US, Israel With Hamas, Taliban",The Daily Wire, Right,Speaker of the House Nancy Pelosi (D-CA) and other leading Democrats issued a statement Thursday afternoon thanking Rep. Ilhan Omar (D-MN) for a statement she...
60,5,Facts and Fact Checking- Right,Free-Speech Entrepreneurs,City Journal, Right,"When video-sharing platform Rumble announced in August that it had struck deals with such prominent figures as Glenn Greenwald and Tulsi Gabbard, it marked a..."
60,4,Facts and Fact Checking- Lean Right,US Firms Investing in Chinese Chip Makers Despite Security Concerns,Newsmax (News), Lean Right,Various U.S.-based companies and their affiliates in China have continued to invest in the Chinese semiconductor industry despite reservations from the Biden...
60,5,Facts and Fact Checking- Right,Conspicuously missing in Facebook whistleblower dumps is any hint of worry about left-wing hate and lies,New York Post (Opinion), Right,"As whistleblowers continue to dump documents revealing internal Facebook discussions about controlling content, one thing is striking: The thousands..."
60,5,Facts and Fact Checking- Right,Biden To Name Jessica Rosenworcel As First Female Chair Of The FCC,The Daily Caller, Right,"President Joe Biden is set to announce the first female chair of the Federal Communications Commission, according to multiple reports.

Biden will nominate..."
60,4,Facts and Fact Checking- Lean Right,Facebook And The Law,The American Conservative, Lean Right,"In the early chapters of his letter to the Romans, St. Paul describes how humanity stands condemned before God’s law, guilty of falling short of the justice we..."
61,4,Fake News- Lean Right,No Breakthrough After First Virtual Summit for Biden and Xi,The Epoch Times, Lean Right,"President Joe Biden and Chinese leader Xi Jinping did not reach any “breakthrough” on issues concerning both nations, after their first virtual..."
61,4,Fake News- Lean Right,Tensions flare as Chinese flights near Taiwan intensify,Washington Times, Lean Right,"With record numbers of military flights near Taiwan over the last week, China has been showing a new intensity and military sophistication..."
61,5,Fake News- Right,John Kerry Brushes Off Question About Uyghur Genocide: ‘Life Is Always Full Of Tough Choices’,The Daily Caller, Right,Special Presidential Envoy for Climate John Kerry brushed off a question about human rights and China’s treatment of Uyghurs during an interview Wednesday with...
61,5,Fake News- Right,"Harris Assails China’s Bid to ‘Coerce,’ ‘Intimidate’ South China Sea Neighbors",The Daily Signal, Right,"In Singapore on Tuesday, Vice President Kamala Harris scolded China for trying to bully its neighbors in the South China Sea region. 

The vice..."
61,4,Fake News- Lean Right,Kamala Harris heads to Vietnam and Singapore after staying quiet amid Afghanistan chaos,New York Post (News), Lean Right,"As large crowds swarm Afghanistan’s Kabul airport to flee the Taliban takeover of the country, Vice President Kamala Harris is embarking Friday on a trip to..."
62,5,Family and Marriage- Right,Free-Speech Entrepreneurs,City Journal, Right,"When video-sharing platform Rumble announced in August that it had struck deals with such prominent figures as Glenn Greenwald and Tulsi Gabbard, it marked a..."
62,4,Family and Marriage- Lean Right,FBI Raid of James O'Keefe's House Is a Blow to Press Freedom,Robby Soave, Lean Right,"The FBI searched the home of James O'Keefe—a conservative activist who films undercover videos for his organization, Project Veritas—on Saturday, reportedly..."
62,4,Family and Marriage- Lean Right,Why Are the Media Treating 'Let's Go Brandon' Like Criminal Hate Speech?,Reason, Lean Right,"Last month, NBC reporter Kelli Stavast was interviewing NASCAR driver Brandon Brown following his victory in the NASCAR Xfinity Series Sparks 300 race when..."
62,5,Family and Marriage- Right,Hong Kong Passes Film Censorship Law,The Daily Wire, Right,The legislature of Hong Kong passed a new law allowing censorship of certain films in the most recent move to infringe upon the liberties of people in the...
62,4,Family and Marriage- Lean Right,MIT Canceled a Professor's Guest Lecture Because He Opposes Race-Based Admissions,Reason, Lean Right,Dorian Abbot is a geophysicist at the University of Chicago. The Massachusetts Institute of Technology (MIT) invited him to deliver a guest lecture on climate...
63,4,FBI- Lean Right,"Biden's spending plan could cost nearly $5T if made permanent, analysis shows",Fox Business, Lean Right,President Biden has unveiled a framework for a modified social spending plan that imagines spending close to $1.75 trillion over the next...
63,4,FBI- Lean Right,"Biden plan to hire 80K IRS agents will backfire, letting wealthy dodge taxes, expert warns",Washington Times, Lean Right,"President Biden’s proposed tax hikes and plan to hire more than 80,000 additional Internal Revenue Service agents could wind up helping the super-..."
63,5,FBI- Right,IRS Adjusts Tax Brackets As Inflation Hits 30-Year High,The Daily Wire, Right,The Internal Revenue Service revealed that it would adjust federal income tax brackets and deductions in light of rising price levels in the United States....
63,5,FBI- Right,Democrat Cindy Axne Falsely Claims Biden’s $1.75T Agenda Will Cost Iowans ‘Literally Nothing’,Breitbart Fact Check, Right,"CLAIM: Democrat Rep. Cindy Axne (D-IA) claimed last week that President Joe Biden’s Build Back Better agenda will cost Iowans “literally nothing.”

VERDICT:..."
63,5,FBI- Right,Democrats release text of massive social spending bill,Fox News (Online News), Right,"Democrats have released the text of their massive social spending bill, outlining many of the priorities of President Biden's ""Build Back Better"" plan.

The..."
65,5,Federal Budget- Right,"Steele dossier key player gave thousands to Hillary, Dems",Fox News (Online News), Right,"A key player in the debunked Steele dossier gave thousands of dollars to former Secretary of State Hillary Clinton and other Democrats,..."
65,5,Federal Budget- Right,"Walker off to fast start, hauling in $3.7M since launching Senate bid",Fox News (Online News), Right,Republican Senate candidate Herschel Walker has sprinted out of the blocks when it comes to fundraising for his Senate campaign to try and...
65,4,Federal Budget- Lean Right,Koch-aligned leaders oppose banning critical race theory,Washington Examiner, Lean Right,"Leaders affiliated with Koch Industries, famous for backing conservative political candidates, decided not to support a government ban on critical race theory..."
65,4,Federal Budget- Lean Right,Biden turns on the Democratic Party fundraising machine for 2022,Washington Examiner, Lean Right,President Joe Biden's dive into the pool of high-dollar fundraisers this summer comes with an appeal to party unity and the promise of nailing big-ticket...
65,4,Federal Budget- Lean Right,Arizona judge presses for disclosure of donors funding Maricopa election audit,Washington Examiner, Lean Right,An Arizona judge on Wednesday questioned the claim that the public does not have the right to know who is funding the audit of the Maricopa County...
66,5,Food- Right,"5 White Farmers Sue Over Loan Forgiveness Only for Blacks, Other Minorities",The Daily Signal, Right,"Christopher Baird owns a dairy farm near Ferryville in southwest Wisconsin, not far from the Mississippi River. He milks about 50 cows and farms approximately..."
66,4,Food- Lean Right,Farmers Defend Trump Admin's Coronavirus Relief Program,Newsmax (News), Lean Right,"The U.S. Department of Agriculture's coronavirus relief program for farmers faced criticism early on, but farmers hailed the initiative as a success in..."
66,5,Food- Right,Religious Freedom After Trump,The American Spectator, Right,President Trump floated the idea Friday that houses of worship would be deemed “essential” by his administration. “They use the word ‘essential.’ I think...
66,4,Food- Lean Right,Taxpayer-funded animal experiments tied to Chinese 'wet markets' and Wuhan laboratory,Washington Examiner, Lean Right,"Taxpayers have unwittingly funded the same ""wet markets"" and laboratory in China that lawmakers are turning their attention to during the coronavirus pandemic..."
