topic_id,bias_id,topic,title,source,bias,desc.
62,1,Family and Marriage- Lean Left,Google and YouTube will cut off ad money for climate change deniers,The Verge, Lean Left,"Google will no longer allow advertisers, publishers, and YouTube creators to monetize content that denies the existence of climate change. The company detailed..."
63,1,FBI- Lean Left,How These Ultrawealthy Politicians Avoided Paying Taxes,ProPublica, Lean Left,"As a member of Congress, Jared Polis was one of the loudest Democrats demanding President Donald Trump release his tax returns.

At a rally in Denver in 2017..."
63,1,FBI- Lean Left,"House could vote this week on revised social spending plan that includes paid leave, SALT provisions",CBS News (Online), Lean Left,"House Democrats could vote this week on a new version of President Biden's social spending plan, the Build Back Better bill ""this week,"" according to House..."
63,1,FBI- Lean Left,Biden's Build Back Better bill: What made it in and what was stripped out,NBC News (Online), Lean Left,"The Build Back Better framework unveiled by the White House on Thursday revises key climate change proposals, keeps funding for universal pre-..."
63,2,FBI- Left,We Need to Tax the Billionaires Right Now,Common Dreams, Left,"Just over the past week, a billionaire wealth tax proposal has suddenly moved from the edge to the very center of the negotiating table for President Biden’s..."
63,1,FBI- Lean Left,Sinema’s Tax-Rate Blockade Prods Democrats Left Toward Billionaires’ Tax,New York Times (News), Lean Left,"Senator Kyrsten Sinema, Democrat of Arizona and one of her party’s only holdouts on President Biden’s sprawling budget bill, has cultivated a profile in..."
64,1,FDA- Lean Left,"After 25 Years, There’s a Reason MSNBC Can’t Look Back",FAIR, Lean Left,"On July 12, 2021, a photo of Rachel Maddow was posted to the “Community” tab of MSNBC’s YouTube account. The accompanying text read..."
65,2,Federal Budget- Left,GOP Rep. Jeff Fortenberry indicted,CNN (Online News), Left,"Republican Rep. Jeff Fortenberry of Nebraska has been indicted, according to the US Attorney's Office for the Central District of California.

The office's..."
65,1,Federal Budget- Lean Left,"Top Republicans rub shoulders with extremists in secretive rightwing group, leak reveals",The Guardian, Lean Left,"Wealthy entrepreneurs and media moguls also named on membership list for influential Council for National Policy

A leaked document has revealed the..."
65,1,Federal Budget- Lean Left,Trump raised millions but spent none of it on audits and GOP candidates,Politico, Lean Left,"Six months since leaving office, former President Donald Trump is sitting on a $102 million war chest.

But having whipped his supporters into a frenzy with..."
65,1,Federal Budget- Lean Left,Critical race theory battle invades school boards — with help from conservative groups,NBC News (Online), Lean Left,"A booby-trapped billboard. A list of demands. A conservative media frenzy.

Jeff Porter, superintendent of a wealthy suburban school district in Maine, had..."
65,2,Federal Budget- Left,FBI Investigating Postmaster General Louis DeJoy Over Political Fundraising,HuffPost, Left,"The FBI is investigating controversial Postmaster General Louis DeJoy over campaign contributions connected to his former business, his spokesperson confirmed..."
66,1,Food- Lean Left,How climate change helped strengthen the Taliban,CBS News (Online), Lean Left,Rural Afghanistan has been rocked by climate change. The past three decades have brought floods and drought that have destroyed crops and left people...
66,1,Food- Lean Left,Hundreds of PPP Loans Went to Fake Farms in Absurd Places,ProPublica, Lean Left,"The shoreline communities of Ocean County, New Jersey, are a summertime getaway for throngs of urbanites, lined with vacation homes and ice cream parlors. Not..."
66,2,Food- Left,Thousands of people are protesting with farmers in India. This is why you should care,CNN (Online News), Left,Farmers in India have reached a stalemate with the government over its proposed amendments to laws the farmers feel will ravage their livelihoods and create an...
66,2,Food- Left,Will Biden Pick a USDA Secretary Who Sees Our Food Crises Clearly?,Mother Jones, Left,The next secretary of the US Department of Agriculture will confront two of the most dire problems facing the nation: spiking levels of hunger brought on by...
66,2,Food- Left,How to Fix a Food System That's Not Designed to Feed People,HuffPost, Left,"Earlier this year, Americans learned what it looks like when a food system reliant on industrial agriculture, near monopolies and exploited laborers breaks..."
67,1,Foreign Policy- Lean Left,Biden made huge promises to HBCUs. Can he sell its students on compromise?,Politico, Lean Left,"It’s Sunday, just after 11 a.m. and dozens of current and former Howard University students and alumni sit on black folding chairs under a white tent outside..."
67,1,Foreign Policy- Lean Left,"Bomb threats evacuate Ivy League campuses after similar calls to Miami University, Ohio University",USA TODAY, Lean Left,"Multiple Ivy League college campuses were evacuated on Sunday following reports of bomb threats, days after several Ohio universities received similar threats..."
67,2,Foreign Policy- Left,"California law school, named for a man who funded the killing of Native Americans, moves to change its name",CNN (Online News), Left,"A San Francisco law school named for a man who orchestrated a massacre of Native Americans is moving to change its name.

The University of California..."
67,1,Foreign Policy- Lean Left,‘I Don’t Want to Die for It’: School Board Members Face Rising Threats,New York Times (News), Lean Left,"It was only days after Sami Al-Abdrabbuh was re-elected to the school board in Corvallis, Ore., that the text messages arrived.

The first, he said, was a..."
67,2,Foreign Policy- Left,One Small Town’s Big Battle Over Critical Race Theory,BuzzFeed News, Left,"Last year, after George Floyd’s murder by police, Kara Fikrig, a white 28-year-old working on her doctorate in entomology at Cornell University (“..."
68,2,Free Speech- Left,Defense Secretary Austin expected to make Covid-19 vaccine mandatory for active duty troops,CNN (Online News), Left,"Defense Secretary Lloyd Austin is expected to seek authorization to make Covid-19 vaccines mandatory for all active duty troops as soon as this week, following..."
68,2,Free Speech- Left,New Documents Show Pentagon Rubber-Stamping Police Requests For Military Gear,HuffPost, Left,"Last summer, as one city after another broke out in protest against the murder of George Floyd, some of the most enduring images were not of the demonstrators..."
68,1,Free Speech- Lean Left,G.O.P. Lawmakers Question Amazon’s Connections on Pentagon Contract,New York Times (News), Lean Left,"As the Defense Department prepares to solicit bids for cloud-computing work that could yield billions of dollars for Amazon, members of Congress are raising..."
68,2,Free Speech- Left,"Donald Rumsfeld, Killer of 400,000 People, Dies Peacefully",Daily Beast, Left,"The only thing tragic about the death of Donald Rumsfeld is that it didn’t occur in an Iraqi prison. Yet that was foreordained, considering how..."
68,1,Free Speech- Lean Left,'Faithful steward of our armed forces': Reactions to Donald Rumsfeld's death,USA TODAY, Lean Left,"The death of Donald Rumsfeld – Republican powerbroker, controversial Defense Secretary and architect of the Iraq war – days before his 89th birthday from..."
69,1,General News- Lean Left,What We Know So Far About Waning Vaccine Effectiveness,New York Times (News), Lean Left,"As tens of millions who are eligible in the United States consider signing up for a Covid-19 booster shot, a growing body of early global ..."
69,1,General News- Lean Left,"NASA bringing station crew home Monday, launching replacements Wednesday",CBS News (Online), Lean Left,"NASA and SpaceX have decided to bring four space station astronauts back to Earth on Monday to close out a 199-day mission, pressing ahead with re-entry and..."
69,1,General News- Lean Left,In Context: ‘Never going to learn how safe this vaccine is unless we start giving it’,PolitiFact, Lean Left,"Did a member of a U.S. Food and Drug Administration committee that voted in favor of giving a COVID-19 vaccine to kids say: ""We're never gonna learn how safe..."
69,2,General News- Left,A new Delta descendant is rising in the UK. Here's what to know,CNN (Online News), Left,British and international authorities are closely monitoring a subtype of the Delta variant that is causing a growing number of infections in ...
69,1,General News- Lean Left,"Surgeons tested a pig kidney transplant in a human patient — and for the first time, it worked",CBS News (Online), Lean Left,"A pig's kidney has been transplanted into a human and was not immediately rejected for the first time. The medical advancement, called a ""transformative moment..."
70,2,George Floyd Protests- Left,What Would It Look Like If We Treated Climate Change as an Actual Emergency?,Current Affairs, Left,"As the dust settles on COP26, the 26th United Nations Climate Change Conference, the results do not look good. Despite a flurry of headline-grabbing pledges,..."
